Word,SemD
andromache,0.2500000000000002
ballads,0.2500000000000002
repealed,0.2500000000000002
morris,0.25000000000000017
bates,0.2500000000000001
capulets,0.2500000000000001
extempore,0.2500000000000001
fitzwater,0.2500000000000001
griffith,0.2500000000000001
hogshead,0.2500000000000001
interview,0.2500000000000001
leaders,0.2500000000000001
lookest,0.2500000000000001
lucetta,0.2500000000000001
lullaby,0.2500000000000001
marchioness,0.2500000000000001
monk,0.2500000000000001
pantino,0.2500000000000001
s,0.2500000000000001
southampton,0.2500000000000001
surnamed,0.2500000000000001
tereus,0.2500000000000001
threepence,0.2500000000000001
timandra,0.2500000000000001
torchbearer,0.2500000000000001
unarm,0.2500000000000001
unmeet,0.2500000000000001
amber,0.25000000000000006
angers,0.25000000000000006
basin,0.25000000000000006
billow,0.25000000000000006
cobham,0.25000000000000006
crocodile,0.25000000000000006
egeus,0.25000000000000006
eighth,0.25000000000000006
escanes,0.25000000000000006
executioners,0.25000000000000006
hawks,0.25000000000000006
lawn,0.25000000000000006
lincoln,0.25000000000000006
longest,0.25000000000000006
martext,0.25000000000000006
penetrate,0.25000000000000006
plebeian,0.25000000000000006
prunes,0.25000000000000006
rugged,0.25000000000000006
scarus,0.25000000000000006
standard,0.25000000000000006
syracusian,0.25000000000000006
unaccustomed,0.25000000000000006
warder,0.25000000000000006
watches,0.25000000000000006
accompanying,0.25
ad,0.25
alencon,0.25
aragon,0.25
athenians,0.25
basset,0.25
birnam,0.25
brentford,0.25
bullcalf,0.25
butler,0.25
calphurnia,0.25
calumny,0.25
camel,0.25
canidius,0.25
cape,0.25
carthage,0.25
challenger,0.25
cheater,0.25
comest,0.25
complices,0.25
councillor,0.25
cream,0.25
crete,0.25
define,0.25
dercetus,0.25
derision,0.25
disarm,0.25
dorcas,0.25
dunsinane,0.25
earldom,0.25
echoes,0.25
entrap,0.25
fines,0.25
furred,0.25
gardener,0.25
gobbo,0.25
hedges,0.25
heigh,0.25
hoo,0.25
horner,0.25
hover,0.25
hurried,0.25
imitation,0.25
isis,0.25
junius,0.25
juvenal,0.25
kerns,0.25
legitimate,0.25
loam,0.25
ma,0.25
mane,0.25
medlar,0.25
mi,0.25
mopsa,0.25
myrmidons,0.25
neighboring,0.25
neighs,0.25
nonny,0.25
nursing,0.25
overboard,0.25
pandar,0.25
panders,0.25
paramour,0.25
pauca,0.25
pear,0.25
pilled,0.25
prentice,0.25
proculeius,0.25
quote,0.25
reflection,0.25
released,0.25
ribbons,0.25
riddles,0.25
roger,0.25
saye,0.25
scabbard,0.25
scottish,0.25
servitors,0.25
shepherdesses,0.25
sicily,0.25
sorrowful,0.25
stung,0.25
suchlike,0.25
sues,0.25
supplication,0.25
sups,0.25
swagger,0.25
tarpeian,0.25
thirteen,0.25
thronged,0.25
uncleanly,0.25
understands,0.25
valerius,0.25
vaux,0.25
vi,0.25
whitmore,0.25
womanhood,0.25
wormwood,0.25
yards,0.25
belmont,0.24999999999999997
cake,0.24999999999999997
cobweb,0.24999999999999997
graft,0.24999999999999997
leek,0.24999999999999997
lighter,0.24999999999999997
mutius,0.24999999999999997
pense,0.24999999999999997
petitioner,0.24999999999999997
rams,0.24999999999999997
squires,0.24999999999999997
strangest,0.24999999999999997
thidias,0.24999999999999997
touraine,0.24999999999999997
truths,0.24999999999999997
tyrus,0.24999999999999997
wheaten,0.24999999999999997
argosy,0.24999999999999994
aunchient,0.24999999999999994
ban,0.24999999999999994
bearherd,0.24999999999999994
brabant,0.24999999999999994
buckram,0.24999999999999994
cannons,0.24999999999999994
catches,0.24999999999999994
curtis,0.24999999999999994
epidamium,0.24999999999999994
examination,0.24999999999999994
fardel,0.24999999999999994
feigning,0.24999999999999994
forbidden,0.24999999999999994
gunner,0.24999999999999994
luggage,0.24999999999999994
manned,0.24999999999999994
mutually,0.24999999999999994
nevermore,0.24999999999999994
osric,0.24999999999999994
plagued,0.24999999999999994
pursuivant,0.24999999999999994
quill,0.24999999999999994
reeds,0.24999999999999994
resisted,0.24999999999999994
rialto,0.24999999999999994
salerio,0.24999999999999994
sauciness,0.24999999999999994
tresses,0.24999999999999994
usurers,0.24999999999999994
bribe,0.24999999999999992
chooses,0.24999999999999992
fulvia,0.24999999999999992
jarring,0.24999999999999992
lecture,0.24999999999999992
muffler,0.24999999999999992
poland,0.24999999999999992
shuns,0.24999999999999992
thrusting,0.24999999999999992
tubal,0.24999999999999992
union,0.24999999999999992
varrius,0.24999999999999992
vie,0.24999999999999992
wagon,0.24999999999999992
whoremaster,0.24999999999999992
attribute,0.2499999999999999
hic,0.2499999999999999
hog,0.2499999999999999
holmedon,0.2499999999999999
knighted,0.2499999999999999
laced,0.2499999999999999
lodowick,0.2499999999999999
puritan,0.2499999999999999
snares,0.2499999999999999
convenience,0.2000000000000002
bestowing,0.20000000000000015
grateful,0.20000000000000015
noblemen,0.20000000000000015
pretend,0.20000000000000015
scolding,0.20000000000000015
tended,0.20000000000000015
appliance,0.2000000000000001
builds,0.2000000000000001
curio,0.2000000000000001
dissentious,0.2000000000000001
distrust,0.2000000000000001
dwarfish,0.2000000000000001
elephant,0.2000000000000001
fulsome,0.2000000000000001
generals,0.2000000000000001
guardian,0.2000000000000001
guided,0.2000000000000001
helenus,0.2000000000000001
huntsmen,0.2000000000000001
husks,0.2000000000000001
luxurious,0.2000000000000001
murmur,0.2000000000000001
navarre,0.2000000000000001
pindarus,0.2000000000000001
planets,0.2000000000000001
privileged,0.2000000000000001
quillets,0.2000000000000001
rely,0.2000000000000001
scraps,0.2000000000000001
sowed,0.2000000000000001
swiftest,0.2000000000000001
tending,0.2000000000000001
traduced,0.2000000000000001
yoked,0.2000000000000001
abilities,0.20000000000000007
affrights,0.20000000000000007
afresh,0.20000000000000007
agents,0.20000000000000007
aggravate,0.20000000000000007
altars,0.20000000000000007
assisted,0.20000000000000007
astonished,0.20000000000000007
authorities,0.20000000000000007
befriend,0.20000000000000007
bends,0.20000000000000007
bespoke,0.20000000000000007
blemished,0.20000000000000007
bolts,0.20000000000000007
burneth,0.20000000000000007
casts,0.20000000000000007
chafe,0.20000000000000007
choughs,0.20000000000000007
cicero,0.20000000000000007
clipped,0.20000000000000007
comforter,0.20000000000000007
compared,0.20000000000000007
conned,0.20000000000000007
continually,0.20000000000000007
defile,0.20000000000000007
demeanor,0.20000000000000007
detect,0.20000000000000007
dieu,0.20000000000000007
digs,0.20000000000000007
discords,0.20000000000000007
disfigure,0.20000000000000007
dishonorable,0.20000000000000007
dwarf,0.20000000000000007
engage,0.20000000000000007
enlargement,0.20000000000000007
ensign,0.20000000000000007
exclamation,0.20000000000000007
exercises,0.20000000000000007
expose,0.20000000000000007
fang,0.20000000000000007
fees,0.20000000000000007
flung,0.20000000000000007
forgetful,0.20000000000000007
fragrant,0.20000000000000007
gazes,0.20000000000000007
gem,0.20000000000000007
gentlemanlike,0.20000000000000007
glassy,0.20000000000000007
groats,0.20000000000000007
grosser,0.20000000000000007
hairy,0.20000000000000007
healths,0.20000000000000007
hearse,0.20000000000000007
importunate,0.20000000000000007
impressed,0.20000000000000007
imprimis,0.20000000000000007
indies,0.20000000000000007
ingrate,0.20000000000000007
lath,0.20000000000000007
link,0.20000000000000007
loathe,0.20000000000000007
matron,0.20000000000000007
mightiness,0.20000000000000007
mongrel,0.20000000000000007
mort,0.20000000000000007
musing,0.20000000000000007
naming,0.20000000000000007
ne,0.20000000000000007
oaks,0.20000000000000007
observing,0.20000000000000007
older,0.20000000000000007
outrages,0.20000000000000007
paths,0.20000000000000007
peering,0.20000000000000007
perfidious,0.20000000000000007
pilgrim,0.20000000000000007
pitchy,0.20000000000000007
poesy,0.20000000000000007
position,0.20000000000000007
proffer,0.20000000000000007
pudding,0.20000000000000007
reft,0.20000000000000007
remembrances,0.20000000000000007
remiss,0.20000000000000007
roe,0.20000000000000007
rounded,0.20000000000000007
rushed,0.20000000000000007
scornfully,0.20000000000000007
scruples,0.20000000000000007
semblable,0.20000000000000007
seriously,0.20000000000000007
sharply,0.20000000000000007
sheath,0.20000000000000007
shrieked,0.20000000000000007
slanderous,0.20000000000000007
sleeves,0.20000000000000007
sobs,0.20000000000000007
spout,0.20000000000000007
stabbing,0.20000000000000007
stares,0.20000000000000007
stepping,0.20000000000000007
surrender,0.20000000000000007
swiftness,0.20000000000000007
sympathize,0.20000000000000007
tendered,0.20000000000000007
thetis,0.20000000000000007
thracian,0.20000000000000007
tore,0.20000000000000007
transparent,0.20000000000000007
trumpeter,0.20000000000000007
unawares,0.20000000000000007
unlearned,0.20000000000000007
unmanly,0.20000000000000007
unpleasing,0.20000000000000007
venomous,0.20000000000000007
virtuously,0.20000000000000007
votre,0.20000000000000007
watchmen,0.20000000000000007
weakest,0.20000000000000007
willed,0.20000000000000007
witless,0.20000000000000007
adjudged,0.20000000000000004
alacrity,0.20000000000000004
albion,0.20000000000000004
amended,0.20000000000000004
antioch,0.20000000000000004
anywhere,0.20000000000000004
appeased,0.20000000000000004
aprons,0.20000000000000004
assail,0.20000000000000004
avenged,0.20000000000000004
barge,0.20000000000000004
beautify,0.20000000000000004
blocks,0.20000000000000004
boiled,0.20000000000000004
brach,0.20000000000000004
calmed,0.20000000000000004
castles,0.20000000000000004
censured,0.20000000000000004
chastised,0.20000000000000004
choosing,0.20000000000000004
cinders,0.20000000000000004
clearly,0.20000000000000004
cloister,0.20000000000000004
combatants,0.20000000000000004
conversed,0.20000000000000004
copper,0.20000000000000004
cracking,0.20000000000000004
damsel,0.20000000000000004
discourses,0.20000000000000004
discredit,0.20000000000000004
doomed,0.20000000000000004
draught,0.20000000000000004
drug,0.20000000000000004
dye,0.20000000000000004
eglamour,0.20000000000000004
enchanted,0.20000000000000004
endeared,0.20000000000000004
engrossed,0.20000000000000004
exposition,0.20000000000000004
expostulate,0.20000000000000004
falconbridge,0.20000000000000004
flax,0.20000000000000004
flowing,0.20000000000000004
folds,0.20000000000000004
foresee,0.20000000000000004
forwardness,0.20000000000000004
forwhy,0.20000000000000004
fruitless,0.20000000000000004
furies,0.20000000000000004
furniture,0.20000000000000004
geoffrey,0.20000000000000004
gins,0.20000000000000004
grandpre,0.20000000000000004
grievance,0.20000000000000004
grounded,0.20000000000000004
habited,0.20000000000000004
handed,0.20000000000000004
hoar,0.20000000000000004
hostile,0.20000000000000004
inheritor,0.20000000000000004
invincible,0.20000000000000004
ivy,0.20000000000000004
jesting,0.20000000000000004
judicious,0.20000000000000004
lawyers,0.20000000000000004
lunacy,0.20000000000000004
maidenheads,0.20000000000000004
moralize,0.20000000000000004
mourner,0.20000000000000004
nick,0.20000000000000004
nut,0.20000000000000004
onset,0.20000000000000004
orders,0.20000000000000004
outlaw,0.20000000000000004
overblown,0.20000000000000004
peopled,0.20000000000000004
phrygian,0.20000000000000004
pillar,0.20000000000000004
presumptuous,0.20000000000000004
privily,0.20000000000000004
prizes,0.20000000000000004
procession,0.20000000000000004
prodigies,0.20000000000000004
puppy,0.20000000000000004
rancorous,0.20000000000000004
ransomed,0.20000000000000004
rarity,0.20000000000000004
rearward,0.20000000000000004
renounce,0.20000000000000004
repaid,0.20000000000000004
repay,0.20000000000000004
reservation,0.20000000000000004
reverent,0.20000000000000004
revolts,0.20000000000000004
rheumatic,0.20000000000000004
roasted,0.20000000000000004
sayings,0.20000000000000004
scanted,0.20000000000000004
sentinel,0.20000000000000004
separated,0.20000000000000004
shaped,0.20000000000000004
slavery,0.20000000000000004
slime,0.20000000000000004
slough,0.20000000000000004
sonnets,0.20000000000000004
spells,0.20000000000000004
starting,0.20000000000000004
stoops,0.20000000000000004
strengthened,0.20000000000000004
sucks,0.20000000000000004
supped,0.20000000000000004
suppliants,0.20000000000000004
surges,0.20000000000000004
teen,0.20000000000000004
thaliard,0.20000000000000004
thighs,0.20000000000000004
tithe,0.20000000000000004
traveling,0.20000000000000004
tutored,0.20000000000000004
unclasp,0.20000000000000004
unequal,0.20000000000000004
ungoverned,0.20000000000000004
unspeakable,0.20000000000000004
unused,0.20000000000000004
unworthiness,0.20000000000000004
urn,0.20000000000000004
vantages,0.20000000000000004
vilest,0.20000000000000004
volscians,0.20000000000000004
waft,0.20000000000000004
wagging,0.20000000000000004
walled,0.20000000000000004
widower,0.20000000000000004
winks,0.20000000000000004
withdrew,0.20000000000000004
worlds,0.20000000000000004
wrung,0.20000000000000004
abbess,0.2
abergavenny,0.2
adulterate,0.2
aedile,0.2
alabaster,0.2
alexandria,0.2
allied,0.2
amazedly,0.2
amazons,0.2
amiens,0.2
anatomy,0.2
ancestor,0.2
anchors,0.2
annoyance,0.2
annual,0.2
apothecary,0.2
appareled,0.2
appearing,0.2
appetites,0.2
arabia,0.2
arbitrate,0.2
armors,0.2
attained,0.2
augustus,0.2
banner,0.2
barnardine,0.2
barons,0.2
bass,0.2
bathed,0.2
beacon,0.2
bearest,0.2
beaumont,0.2
beck,0.2
beer,0.2
belonging,0.2
bereave,0.2
beseems,0.2
blanks,0.2
bleak,0.2
blench,0.2
boasting,0.2
bodes,0.2
bounties,0.2
brakenbury,0.2
brandon,0.2
broker,0.2
brooch,0.2
bubble,0.2
burdened,0.2
canary,0.2
canceled,0.2
carcass,0.2
cardinals,0.2
carelessly,0.2
carrier,0.2
cawdor,0.2
cherubins,0.2
choir,0.2
christopher,0.2
churches,0.2
cimber,0.2
circled,0.2
clearer,0.2
clement,0.2
clerks,0.2
clocks,0.2
cloven,0.2
coach,0.2
cockle,0.2
codpiece,0.2
commoners,0.2
commune,0.2
compounds,0.2
conceited,0.2
confederacy,0.2
conjecture,0.2
conjoined,0.2
conquers,0.2
consecrated,0.2
consents,0.2
considering,0.2
consist,0.2
contradict,0.2
contradiction,0.2
contraries,0.2
cough,0.2
counterfeits,0.2
couples,0.2
craven,0.2
creditor,0.2
creon,0.2
crier,0.2
cruelly,0.2
crushed,0.2
currish,0.2
customs,0.2
d,0.2
dalliance,0.2
danish,0.2
daws,0.2
deflowered,0.2
denote,0.2
departing,0.2
determinate,0.2
dimpled,0.2
dion,0.2
discuss,0.2
disgraces,0.2
disordered,0.2
doings,0.2
dolphin,0.2
dragged,0.2
driving,0.2
ducat,0.2
duller,0.2
dumbness,0.2
eastcheap,0.2
eclipse,0.2
egeon,0.2
elders,0.2
elected,0.2
emulous,0.2
enacted,0.2
